Sentence,Tense
উনাদের শোনা প্রয়োজন,Present_Imp
আমি শোনাই এখনই,Present_Nrm
আমরা শোনাই আজকে,Present_Nrm
তুমি আজকে শোনাও,Present_Nrm
আজ শোনাও তোমরা,Present_Nrm
এখনই শোনাক সে,Present_Nrm
তারা এখন শোনাক,Present_Nrm
আজকে শোনাচ্ছ তুমি,Present_Nrm
তোমরা শোনাচ্ছ বর্তমানে,Present_Nrm
বর্তমানে শোনাচ্ছি আমি,Present_Nrm
এখনই শোনাচ্ছি আমরা,Present_Nrm
সে আগে শোনাচ্ছিল,Past_Nrm
তারা শোনাচ্ছিল এখন,Past_Nrm
আজ শোনাচ্ছিলাম আমি,Past_Nrm
এখন শোনাচ্ছিলাম আমরা,Past_Nrm
আজকে শোনাচ্ছিলি তুই,Past_Nrm
সেদিন শোনাচ্ছিলি তোরা,Past_Nrm
আজকে শোনাচ্ছিলুম আমি,Past_Nrm
আমরা শোনাচ্ছিলুম আজকে,Past_Nrm
তুমি শোনাচ্ছিলে এখন,Past_Nrm
সেদিন শোনাচ্ছিলে তোমরা,Past_Nrm
অতীতে শোনাচ্ছিলেন আপনি,Past_Nrm
আপনারা পূর্বে শোনাচ্ছিলেন,Past_Nrm
উনি শোনাচ্ছিলেন আজ,Past_Nrm
উনারা শোনাচ্ছিলেন অতীতে,Past_Nrm
তিনি শোনাচ্ছিলেন আগে,Past_Nrm
সেদিন শোনাচ্ছিলেম আমি,Past_Nrm
আমরা অতীতে শোনাচ্ছিলেম,Past_Nrm
তুই বর্তমানে শোনাচ্ছিস,Present_Nrm
তোরা আজ শোনাচ্ছিস,Present_Nrm
সে শোনাচ্ছে আজ,Present_Nrm
এখনই শোনাচ্ছে তারা,Present_Nrm
আপনি শোনাচ্ছেন আজ,Present_Nrm
আপনারা শোনাচ্ছেন আজ,Present_Nrm
বর্তমানে শোনাচ্ছেন উনি,Present_Nrm
উনারা শোনাচ্ছেন আজকে,Present_Nrm
তিনি বর্তমানে শোনাচ্ছেন,Present_Nrm
সে শোনাত অতীতে,Past_Nrm
তারা শোনাত আজ,Past_Nrm
আজকে শোনাতাম আমি,Past_Nrm
আমরা এখনই শোনাতাম,Past_Nrm
তুই আজ শোনাতিস,Past_Nrm
অতীতে শোনাতিস তোরা,Past_Nrm
আমি আজ শোনাতুম,Past_Nrm
আমরা সেদিন শোনাতুম,Past_Nrm
তুমি এখন শোনাতে,Past_Nrm
তোমরা আজকে শোনাতে,Past_Nrm
গতকাল শোনাতেন আপনি,Past_Nrm
আপনারা এখন শোনাতেন,Past_Nrm
উনি শোনাতেন আজকে,Past_Nrm
গতকাল শোনাতেন উনারা,Past_Nrm
তিনি শোনাতেন আজকে,Past_Nrm
আমি শোনাতেম আগে,Past_Nrm
আমরা শোনাতেম সেদিন,Past_Nrm
আপনি আজ শোনান,Present_Nrm
আজকে শোনান আপনারা,Present_Nrm
এখনই শোনান উনি,Present_Nrm
এখন শোনান উনারা,Present_Nrm
আজ শোনান তিনি,Present_Nrm
আমাকে প্রয়োজন শোনানো,Present_Nrm
আমাদেরকে শোনানো দরকার,Present_Nrm
দরকার শোনানো তোমাকে,Present_Nrm
দরকার শোনানো তোমাদেরকে,Present_Nrm
তোকে উচিত শোনানো,Present_Nrm
তোদেরকে শোনানো উচিৎ,Present_Nrm
তাকে শোনানো দরকার,Present_Nrm
তাদেরকে উচিত শোনানো,Present_Nrm
আপনাকে শোনানো উচিত,Present_Nrm
আপনাদেরকে শোনানো প্রয়োজন,Present_Nrm
উচিত শোনানো উনাকে,Present_Nrm
উনাদেরকে প্রয়োজন শোনানো,Present_Nrm
আমি শীঘ্রই শোনাব,Future_Nrm
আমরা শোনাব ভবিষ্যতে,Future_Nrm
কোনো বাক্য তৈরি হয়নি,Error
আজকে শোনাবি তুই,Future_Nrm
তোরা ভবিষ্যতে শোনাবি,Future_Nrm
তুমি আগামিকাল শোনাবে,Future_Nrm
তোমরা শোনাবে এখন,Future_Nrm
এখন শোনাবেন আপনি,Future_Nrm
আগামিকাল শোনাবেন আপনারা,Future_Nrm
উনি পরশু শোনাবেন,Future_Nrm
উনারা ভবিষ্যতে শোনাবেন,Future_Nrm
আগামিকাল শোনাবেন তিনি,Future_Nrm
আমি শীঘ্রই শোনাবো,Future_Nrm
আজ শোনাবো আমরা,Future_Nrm
সে এখন শোনায়,Present_Nrm
এখন শোনায় তারা,Present_Nrm
কোনো বাক্য তৈরি হয়নি,Error
সে গতকাল শোনাল,Past_Nrm
তারা শোনাল সেদিন,Past_Nrm
আমি শোনালাম পূর্বে,Past_Nrm
এখন শোনালাম আমরা,Past_Nrm
তুই আজকে শোনালি,Past_Nrm
অতীতে শোনালি তোরা,Past_Nrm
সেদিন শোনালুম আমি,Past_Nrm
আমরা শোনালুম এখনই,Past_Nrm
পূর্বে শোনালে তুমি,Past_Nrm
তোমরা শোনালে আগে,Past_Nrm
আপনি শোনালেন অতীতে,Past_Nrm
আপনারা শোনালেন অতীতে,Past_Nrm
উনি শোনালেন গতকাল,Past_Nrm
উনারা গতকাল শোনালেন,Past_Nrm
আজকে শোনালেন তিনি,Past_Nrm
আমি শোনালেম আগে,Past_Nrm
অতীতে শোনালেম আমরা,Past_Nrm
তুই আজ শোনাস,Present_Nrm
তোরা আজ শোনাস,Present_Nrm
সে শোনে বর্তমানে,Present_Nrm
এখন শোনে তারা,Present_Nrm
আপনি বর্তমানে শোনেন,Present_Nrm
আপনারা শোনেন এখনই,Present_Nrm
এখন শোনেন উনি,Present_Nrm
উনারা এখনই শোনেন,Present_Nrm
আজকে শোনেন তিনি,Present_Nrm
কোনো বাক্য তৈরি হয়নি,Error
দরকার হাসা আমার,Present_Imp
আমাদের প্রয়োজন হাসা,Present_Imp
তোমার উচিত হাসা,Present_Imp
প্রয়োজন হাসা তোমাদের,Present_Imp
তোর দরকার হাসা,Present_Imp
তোদের হাসা দরকার,Present_Imp
তার উচিৎ হাসা,Present_Imp
তাদের হাসা উচিত,Present_Imp
প্রয়োজন হাসা আপনার,Present_Imp
দরকার হাসা আপনাদের,Present_Imp
উনার উচিৎ হাসা,Present_Imp
উনাদের উচিৎ হাসা,Present_Imp
আমি হাসাই এখন,Present_Nrm
আমরা আজকে হাসাই,Present_Nrm
তুমি এখনই হাসাইও,Present_Nrm
তোমরা হাসাইও আজ,Present_Nrm
এখন হাসাইত সে,Past_Nrm
এখনই হাসাইত তারা,Past_Nrm
এখনই হাসাইতাম আমি,Past_Nrm
আগে হাসাইতাম আমরা,Past_Nrm
তুই হাসাইতিস এখন,Past_Nrm
অতীতে হাসাইতিস তোরা,Past_Nrm
পূর্বে হাসাইতে তুমি,Past_Nrm
এখন হাসাইতে তোমরা,Past_Nrm
তুমি আজকে হাসাইতেছ,Present_Nrm
বর্তমানে হাসাইতেছ তোমরা,Present_Nrm
আমি হাসাইতেছি আজ,Present_Nrm
আমরা আজ হাসাইতেছি,Present_Nrm
অতীতে হাসাইতেছিল সে,Past_Nrm
তারা হাসাইতেছিল পূর্বে,Past_Nrm
এখন হাসাইতেছিলাম আমি,Past_Nrm
আমরা হাসাইতেছিলাম এখনই,Past_Nrm
তুই হাসাইতেছিলি এখন,Past_Nrm
তোরা আজ হাসাইতেছিলি,Past_Nrm
তুমি এখন হাসাইতেছিলে,Past_Nrm
তোমরা হাসাইতেছিলে অতীতে,Past_Nrm
আগে হাসাইতেছিলেন আপনি,Past_Nrm
আপনারা পূর্বে হাসাইতেছিলেন,Past_Nrm
উনি অতীতে হাসাইতেছিলেন,Past_Nrm
এখন হাসাইতেছিলেন উনারা,Past_Nrm
পূর্বে হাসাইতেছিলেন তিনি,Past_Nrm
তুই এখনই হাসাইতেছিস,Present_Nrm
তোরা হাসাইতেছিস এখনই,Present_Nrm
সে হাসাইতেছে আজ,Present_Nrm
আজ হাসাইতেছে তারা,Present_Nrm
এখনই হাসাইতেছেন আপনি,Present_Nrm
আপনারা হাসাইতেছেন এখনই,Present_Nrm
উনি হাসাইতেছেন এখনই,Present_Nrm
উনারা হাসাইতেছেন আজকে,Present_Nrm
এখনই হাসাইতেছেন তিনি,Present_Nrm
আপনি সেদিন হাসাইতেন,Past_Nrm
আপনারা হাসাইতেন গতকাল,Past_Nrm
উনি আগে হাসাইতেন,Past_Nrm
উনারা আগে হাসাইতেন,Past_Nrm
সেদিন হাসাইতেন তিনি,Past_Nrm
আমি হাসাইব পরশু,Future_Nrm
আমরা এখনই হাসাইব,Future_Nrm
কোনো বাক্য তৈরি হয়নি,Error
তুই আগামীকাল হাসাইবি,Future_Nrm
তোরা এখন হাসাইবি,Future_Nrm
ভবিষ্যতে হাসাইবে তুমি,Future_Nrm
তোমরা হাসাইবে পরশু,Future_Nrm
আপনি এখন হাসাইবেন,Future_Nrm
আপনারা আজকে হাসাইবেন,Future_Nrm
উনি হাসাইবেন শীঘ্রই,Future_Nrm
উনারা আজকে হাসাইবেন,Future_Nrm
তিনি এখন হাসাইবেন,Future_Nrm
কোনো বাক্য তৈরি হয়নি,Error
তুমি হাসাইয়াছ এখনই,Present_Nrm
